EPOCH,Time Consumed,Total Frames,Running_Average_Rewards,Train_Epoch_Reward,Running_Training_Average_Rewards,Explore_Time,Train___Time,Eval____Time,backward_10_eval_rewards,backward_5_eval_rewards,forward_10_eval_rewards,forward_5_eval_rewards,Reward_Mean_Mean,Reward_Mean_Std,Reward_Mean_Max,Reward_Mean_Min,alpha_0_Mean,alpha_0_Std,alpha_0_Max,alpha_0_Min,alpha_1_Mean,alpha_1_Std,alpha_1_Max,alpha_1_Min,alpha_2_Mean,alpha_2_Std,alpha_2_Max,alpha_2_Min,alpha_3_Mean,alpha_3_Std,alpha_3_Max,alpha_3_Min,Alpha_loss_Mean,Alpha_loss_Std,Alpha_loss_Max,Alpha_loss_Min,Training/policy_loss_Mean,Training/policy_loss_Std,Training/policy_loss_Max,Training/policy_loss_Min,Training/qf1_loss_Mean,Training/qf1_loss_Std,Training/qf1_loss_Max,Training/qf1_loss_Min,Training/qf2_loss_Mean,Training/qf2_loss_Std,Training/qf2_loss_Max,Training/qf2_loss_Min,Training/pf_norm_Mean,Training/pf_norm_Std,Training/pf_norm_Max,Training/pf_norm_Min,Training/qf1_norm_Mean,Training/qf1_norm_Std,Training/qf1_norm_Max,Training/qf1_norm_Min,Training/qf2_norm_Mean,Training/qf2_norm_Std,Training/qf2_norm_Max,Training/qf2_norm_Min,log_std/mean_Mean,log_std/mean_Std,log_std/mean_Max,log_std/mean_Min,log_std/std_Mean,log_std/std_Std,log_std/std_Max,log_std/std_Min,log_std/max_Mean,log_std/max_Std,log_std/max_Max,log_std/max_Min,log_std/min_Mean,log_std/min_Std,log_std/min_Max,log_std/min_Min,log_prob_0_Mean,log_prob_0_Std,log_prob_0_Max,log_prob_0_Min,log_prob_1_Mean,log_prob_1_Std,log_prob_1_Max,log_prob_1_Min,log_prob_2_Mean,log_prob_2_Std,log_prob_2_Max,log_prob_2_Min,log_prob_3_Mean,log_prob_3_Std,log_prob_3_Max,log_prob_3_Min,log_probs/mean_Mean,log_probs/mean_Std,log_probs/mean_Max,log_probs/mean_Min,log_probs/std_Mean,log_probs/std_Std,log_probs/std_Max,log_probs/std_Min,log_probs/max_Mean,log_probs/max_Std,log_probs/max_Max,log_probs/max_Min,log_probs/min_Mean,log_probs/min_Std,log_probs/min_Max,log_probs/min_Min,mean/mean_Mean,mean/mean_Std,mean/mean_Max,mean/mean_Min,mean/std_Mean,mean/std_Std,mean/std_Max,mean/std_Min,mean/max_Mean,mean/max_Std,mean/max_Max,mean/max_Min,mean/min_Mean,mean/min_Std,mean/min_Max,mean/min_Min
616,115.47710704803467,509600,-14787.88092,-17244.89211,-2.03140,0.11336,7.82573,107.53797,-20341.00560,-2485.97101,-31843.33922,-3510.99124,-35.96916,1.03374,-32.93488,-38.34700,0.48370,0.00049,0.48459,0.48272,1.18952,0.00484,1.20043,1.18296,0.36210,0.00215,0.36554,0.35877,1.03128,0.00577,1.04329,1.02524,-0.01496,0.08760,0.25560,-0.26603,2825.72023,24.26465,2886.40625,2737.77734,434.66345,163.83356,1415.47412,264.73492,384.93453,88.36432,773.20612,257.98935,54.96708,33.30232,349.36600,18.64446,209177.89020,75941.67803,478192.43750,45796.03906,190880.36711,57024.29781,385656.00000,83634.75781,-1.11165,0.00895,-1.08995,-1.13322,0.46980,0.00653,0.48992,0.45551,0.16695,0.17553,0.75978,-0.16733,-3.09016,0.13859,-2.67698,-3.53066,5.99631,0.27424,6.73478,5.44507,6.05687,0.28923,6.79358,5.38724,5.95086,0.28613,6.65710,5.26576,5.94457,0.24998,6.58017,5.10379,5.98715,0.15988,6.50917,5.51163,3.49785,0.07985,3.73205,3.22804,19.48228,2.05493,29.98913,16.50944,-5.71427,1.56748,-2.83799,-12.15245,-0.00637,0.02205,0.04776,-0.06680,1.34111,0.01599,1.37746,1.29113,3.75442,0.37230,5.38906,3.05532,-3.74190,0.41571,-3.05706,-5.27957
617,107.35726952552795,510400,-13903.61932,-16929.85361,-2.84357,0.11055,6.12611,101.12055,-19825.02070,-2615.63731,-32522.35051,-2550.80136,-36.09189,1.02626,-33.04453,-39.35485,0.48315,0.00079,0.48441,0.48159,1.19921,0.00263,1.20376,1.19561,0.36072,0.00037,0.36134,0.36000,1.03330,0.00517,1.04132,1.02529,-0.00110,0.07447,0.18266,-0.23953,2827.44318,25.17635,2899.21655,2748.56885,460.94982,196.80656,1570.49902,272.01276,376.91267,103.36226,925.98254,237.83044,50.82636,23.68565,166.61710,19.69448,216770.05945,75568.43618,441861.15625,76492.03906,178040.09260,74022.11275,500147.53125,53612.26172,-1.11305,0.00794,-1.09209,-1.13704,0.46942,0.00491,0.48123,0.45290,0.20160,0.17312,0.72890,-0.14069,-3.07509,0.12178,-2.80014,-3.45390,5.99797,0.23323,6.56862,5.44397,6.00269,0.24510,6.65647,5.44541,5.99871,0.23937,6.59491,5.32101,6.04492,0.22549,6.70563,5.49066,6.01107,0.13707,6.35321,5.60601,3.49388,0.08758,3.75271,3.23020,19.60875,2.29262,28.73245,14.94112,-5.72615,1.34725,-3.33201,-11.37250,-0.01042,0.02432,0.04716,-0.07662,1.34267,0.01522,1.38242,1.30533,3.79528,0.43721,5.42626,3.14975,-3.76293,0.42874,-3.05774,-5.75326
618,111.5794005393982,511200,-13326.51375,-17872.58901,-2.24008,0.02502,7.22238,104.29346,-18423.27318,-1848.86920,-29577.48463,-3074.72401,-36.03209,1.00066,-33.33795,-38.49209,0.47677,0.00562,0.48366,0.46763,1.20325,0.00190,1.20638,1.19951,0.35809,0.00196,0.36114,0.35510,1.03499,0.00423,1.04065,1.02794,-0.03820,0.09722,0.16511,-0.27496,2828.04180,25.95411,2890.68481,2756.01245,656.34833,354.50094,2363.67627,282.18448,609.57012,408.44161,2985.14990,255.80237,51.39644,28.82558,203.92867,22.60544,264880.19428,105018.54916,602596.37500,43288.19922,223117.45426,100130.88569,518793.31250,53789.51562,-1.10939,0.01055,-1.07035,-1.13392,0.46922,0.00631,0.48771,0.45323,0.25585,0.20967,0.85379,-0.10009,-3.06132,0.13750,-2.75160,-3.54284,5.85793,0.26612,6.53222,5.21258,6.00114,0.23933,6.60592,5.44956,5.95199,0.25644,6.58994,5.30535,5.94883,0.22904,6.63114,5.36514,5.93997,0.15981,6.30481,5.55953,3.49400,0.08076,3.78298,3.29205,19.34961,2.03377,28.42239,15.99105,-6.09857,1.67729,-3.18120,-12.02417,-0.00274,0.02380,0.04895,-0.06620,1.33817,0.01700,1.38107,1.29009,3.86753,0.48041,7.02813,3.18472,-3.80082,0.49481,-3.06935,-6.17215
619,113.30013704299927,512000,-14308.34318,-18156.92139,-21.23861,0.00264,4.48370,108.81374,-19104.27826,-1822.11897,-31688.59420,-2406.10157,-36.10273,1.00731,-33.41098,-38.63903,0.46857,0.00092,0.47052,0.46716,1.20082,0.00157,1.20326,1.19764,0.35679,0.00061,0.35778,0.35553,1.02547,0.00098,1.02782,1.02349,0.00209,0.08265,0.28294,-0.19519,2823.95699,24.84852,2904.71436,2757.09741,375.76440,61.81696,611.77606,266.73788,516.55610,319.41337,2767.06909,265.04352,51.14001,24.22670,162.11258,21.13462,191822.89754,54136.23527,347696.93750,70857.35156,195792.14506,79805.84209,481454.68750,53725.62891,-1.11426,0.00935,-1.08772,-1.14003,0.46906,0.00530,0.48253,0.45553,0.16322,0.16729,0.78867,-0.16554,-3.11273,0.13423,-2.85468,-3.57419,6.01281,0.26725,6.92458,5.30425,6.00885,0.23328,6.68486,5.36413,5.99973,0.21197,6.58458,5.43347,5.99345,0.23531,6.56881,5.44078,6.00371,0.13518,6.37464,5.67998,3.49482,0.08206,3.75133,3.25935,19.65310,2.28708,27.44800,15.83237,-5.84556,1.47858,-3.36786,-10.89648,-0.00979,0.02249,0.05385,-0.07257,1.34209,0.01403,1.38011,1.30658,3.78183,0.44961,5.89522,3.12691,-3.83970,0.50537,-3.09316,-6.21433
620,118.75892853736877,512800,-13007.77638,-17269.31387,-2.09648,0.06591,6.49447,112.19848,-19205.59189,-2073.12113,-29621.61304,-2658.34757,-35.89953,0.99850,-33.26118,-38.10084,0.46772,0.00064,0.46936,0.46647,1.20325,0.00108,1.20552,1.20163,0.35712,0.00068,0.35827,0.35586,1.03003,0.00361,1.03724,1.02542,-0.00371,0.08977,0.25243,-0.24837,2817.01650,22.58197,2872.86816,2757.73315,394.67173,109.41768,919.11292,233.19214,469.55835,217.08415,1515.72485,257.56934,50.01307,28.90506,205.88766,19.90313,190814.58174,58076.94949,351762.40625,48255.90234,224526.51008,87349.03298,587870.62500,55425.17188,-1.11718,0.01180,-1.08943,-1.14220,0.47364,0.00498,0.48723,0.46156,0.14098,0.14776,0.73475,-0.21829,-3.08202,0.13151,-2.81425,-3.98404,6.00764,0.26216,6.66146,5.27327,6.00559,0.24614,6.60972,5.44270,5.98201,0.26359,6.77347,5.28812,6.04713,0.25834,6.72160,5.43637,6.01059,0.14454,6.34697,5.64044,3.50580,0.09584,3.75632,3.22414,19.53104,2.43876,32.06971,15.63671,-6.09893,1.50951,-3.50918,-13.15595,-0.01458,0.01896,0.04000,-0.06026,1.34142,0.01690,1.38925,1.29972,3.76766,0.42038,5.73006,3.17881,-3.75436,0.45926,-3.03953,-5.52426
621,99.96933436393738,513600,-13315.29030,-17485.59925,-1.83077,0.06819,6.38292,93.51815,-21318.40338,-3105.14994,-31127.15312,-3117.12569,-35.94349,1.04400,-33.85827,-38.55058,0.47070,0.00059,0.47159,0.46930,1.20637,0.00133,1.20821,1.20189,0.35839,0.00221,0.36202,0.35587,1.03638,0.00140,1.03865,1.03348,0.01968,0.08818,0.27398,-0.20864,2818.56951,25.37633,2876.48657,2765.91455,496.83757,206.70609,1612.40723,257.53995,475.26509,208.57682,1551.65173,253.93033,51.57047,27.60984,241.15857,19.73907,240478.08628,113753.44494,696372.43750,30583.30664,211628.72885,101537.94223,709999.62500,62592.85547,-1.11043,0.01077,-1.07691,-1.14129,0.46804,0.00533,0.48146,0.45494,0.17370,0.17745,0.89172,-0.19879,-3.05319,0.12220,-2.80704,-3.40882,6.01068,0.25658,6.66624,5.30213,5.98001,0.24688,6.63868,5.44403,6.06425,0.26080,6.65111,5.40666,5.98708,0.26479,6.80776,5.37586,6.01051,0.14688,6.42034,5.54325,3.52846,0.08597,3.74600,3.30850,19.94900,2.33000,30.33764,15.79465,-6.01498,1.60472,-2.95071,-12.25116,-0.00987,0.02012,0.02863,-0.06878,1.34516,0.01570,1.37978,1.28757,3.78934,0.41390,6.42680,3.24444,-3.89712,0.53005,-3.12286,-5.83036
622,101.41446709632874,514400,-14774.26228,-17903.19870,-25.65809,0.02883,6.29892,95.08665,-19179.83885,-2112.93695,-32607.43455,-2894.61975,-35.86226,1.11776,-32.45034,-38.86160,0.47240,0.00122,0.47431,0.47055,1.20531,0.00579,1.21646,1.19642,0.36177,0.00112,0.36455,0.36020,1.04005,0.00474,1.04859,1.03300,0.00934,0.09026,0.23076,-0.29278,2812.48013,25.42367,2874.90063,2730.97119,460.02618,236.95546,1895.57703,245.54308,400.96890,161.40933,1406.15381,241.86534,53.64199,25.94108,156.91751,19.66970,199456.41168,66671.21761,462033.81250,52675.86328,190684.05174,67674.60689,440854.84375,58079.55859,-1.10947,0.01135,-1.08285,-1.13477,0.47086,0.00597,0.48916,0.45783,0.26471,0.22218,1.12669,-0.14939,-3.10673,0.12644,-2.74007,-3.50105,6.00272,0.25351,6.73606,5.39614,6.06206,0.25048,6.79644,5.49791,6.04801,0.26923,6.70773,5.23043,6.05752,0.27178,7.03427,5.29559,6.04258,0.14666,6.50900,5.67782,3.52120,0.08292,3.77866,3.32021,20.11778,2.88465,29.28982,15.67569,-5.93882,1.79061,-2.86733,-13.53770,-0.01139,0.02339,0.05081,-0.06890,1.34872,0.01457,1.39209,1.31364,3.89347,0.50484,6.63457,3.19382,-3.77867,0.47012,-3.10570,-6.66319
623,107.23799967765808,515200,-16323.14226,-17144.23954,-2.76445,0.04087,7.69302,99.50407,-18577.76224,-2469.81639,-30365.85839,-2577.59894,-35.94194,1.08005,-33.06709,-39.11689,0.47089,0.00075,0.47187,0.46890,1.22014,0.00202,1.22351,1.21626,0.36237,0.00113,0.36464,0.36052,1.04683,0.00172,1.05164,1.04291,-0.01225,0.08234,0.23025,-0.22707,2811.88763,25.75122,2886.10229,2744.52002,457.24704,215.02868,1869.98145,265.89233,462.39466,203.51177,1521.28198,240.06493,52.29970,29.34112,260.64230,20.50127,216831.67656,86970.39058,523291.62500,74460.59375,212100.72932,91221.84847,549479.25000,55318.35547,-1.10874,0.01188,-1.07785,-1.13652,0.47095,0.00485,0.48290,0.45730,0.25281,0.22329,1.74924,-0.09513,-3.07602,0.12715,-2.80541,-3.64480,5.98104,0.24597,6.61960,5.20399,5.99481,0.25974,6.74974,5.21241,5.96538,0.25840,6.71289,5.22031,6.02271,0.25216,6.63834,5.42878,5.99098,0.13901,6.37589,5.58172,3.52833,0.09307,3.82444,3.27707,19.57454,2.37573,30.59504,15.89837,-6.11469,1.61858,-3.08715,-16.14054,-0.01263,0.02133,0.04007,-0.07283,1.34380,0.01439,1.38732,1.30204,3.83571,0.41143,5.60571,3.25287,-3.80680,0.50756,-3.03596,-5.65646
624,116.36635184288025,516000,-11595.66896,-16931.07554,-19.29226,0.03748,4.86672,111.46210,-19008.32373,-3358.14014,-31843.71613,-2747.91688,-35.89256,1.05666,-32.83306,-38.55793,0.46502,0.00202,0.46889,0.46142,1.21814,0.00206,1.22189,1.21479,0.36331,0.00083,0.36452,0.36144,1.05027,0.00249,1.05424,1.04621,-0.01416,0.08570,0.27396,-0.28540,2808.60833,26.43713,2873.01147,2735.88037,425.32992,104.55223,842.66498,271.76123,515.84082,271.69484,2100.64038,245.75816,50.91857,29.53981,274.73953,21.46206,201757.65771,70786.82066,557089.75000,58321.69922,190580.55582,73991.17212,490655.43750,48116.07422,-1.10931,0.01019,-1.08484,-1.13696,0.47130,0.00485,0.48517,0.45706,0.23658,0.19366,0.88901,-0.17211,-3.10951,0.13928,-2.78819,-3.58913,5.93306,0.25238,6.63793,5.21930,5.99677,0.26392,6.62830,5.28523,5.99230,0.25593,6.70269,5.38142,5.97270,0.24849,6.64160,5.06240,5.97371,0.14232,6.45199,5.60017,3.52961,0.08543,3.81011,3.31904,19.61249,2.34796,27.73316,15.56843,-6.08249,1.57394,-3.16661,-11.79773,-0.00914,0.02143,0.03992,-0.06682,1.34065,0.01443,1.38466,1.29917,3.76004,0.41064,5.97723,3.10093,-3.80272,0.54464,-3.06905,-6.09606
625,112.40286159515381,516800,-14963.96049,-17225.70576,-22.75053,0.02941,4.97403,107.39936,-20477.14207,-3200.84274,-33466.73960,-2593.32631,-35.95142,1.07867,-33.17955,-39.26412,0.45937,0.00105,0.46154,0.45780,1.21962,0.00391,1.22684,1.21517,0.36030,0.00111,0.36203,0.35846,1.04696,0.00153,1.05119,1.04444,-0.00617,0.08444,0.24031,-0.21869,2807.74223,25.43346,2879.65601,2742.46875,383.37175,68.61950,678.50977,261.30954,417.20201,165.11843,1493.12036,273.00299,53.26174,27.33553,207.22786,20.57180,192805.67967,51624.97260,314100.09375,51025.28516,187754.47229,66064.37347,456886.21875,48527.36719,-1.11294,0.00927,-1.08623,-1.14401,0.47442,0.00539,0.48811,0.45840,0.33503,0.23960,2.00000,-0.14500,-3.18094,0.16691,-2.81371,-3.79252,5.98976,0.23705,6.73941,5.31435,6.04275,0.25192,6.69096,5.43645,5.99241,0.24156,6.69104,5.36041,6.01859,0.23531,6.59597,5.45083,6.01088,0.15103,6.39280,5.62984,3.52588,0.08848,3.78153,3.30902,19.86063,2.69642,33.05928,15.10917,-5.94452,1.54041,-3.20096,-13.64899,-0.01422,0.02637,0.04506,-0.09476,1.34300,0.01478,1.38303,1.30995,3.77482,0.38787,5.62870,3.21162,-3.88438,0.59920,-3.04212,-6.95097
626,107.98573994636536,517600,-12996.95449,-17071.02610,-3.12867,0.05544,6.85066,101.07957,-23528.84011,-3518.72147,-34208.64683,-2869.22872,-35.93946,1.08464,-33.06385,-38.23848,0.46310,0.00256,0.46666,0.45951,1.22882,0.00142,1.23254,1.22672,0.35889,0.00130,0.36098,0.35694,1.05219,0.00149,1.05730,1.05070,0.00515,0.08710,0.22565,-0.23592,2807.05936,24.20844,2867.41968,2749.01587,449.97866,138.58695,1055.77039,264.06842,358.39431,64.96480,651.19043,257.64890,54.29892,30.91939,306.78070,18.31323,178868.68527,57074.74251,324898.00000,45874.38672,188443.24969,59976.85692,380624.75000,76959.98438,-1.11166,0.01113,-1.07571,-1.13426,0.47509,0.00600,0.49083,0.46187,0.28223,0.19861,0.83772,-0.11240,-3.12119,0.15645,-2.82233,-3.93462,6.06707,0.24085,6.86611,5.39288,5.99369,0.25309,6.78041,5.32324,5.96892,0.26890,6.69854,5.22491,6.01591,0.22981,6.61492,5.37899,6.01140,0.12719,6.41034,5.65664,3.51073,0.08047,3.72094,3.31483,19.90910,2.54890,31.44242,15.95160,-5.95408,1.44566,-2.70953,-10.07244,-0.01156,0.02136,0.03899,-0.06273,1.34300,0.01402,1.38379,1.29800,3.84984,0.48973,6.20118,3.19716,-3.87401,0.60682,-3.07868,-8.24177
627,108.63405060768127,518400,-15580.07668,-17169.38923,-4.92426,0.08604,5.04378,103.50416,-19324.79591,-3249.15160,-29872.20246,-3169.11384,-35.84968,1.02938,-33.22966,-38.60818,0.46950,0.00121,0.47155,0.46678,1.22137,0.00458,1.22741,1.21442,0.35870,0.00136,0.36049,0.35632,1.06620,0.00506,1.07322,1.05579,0.00763,0.08862,0.25406,-0.28159,2802.81541,24.70183,2868.74219,2751.69458,428.47455,137.53369,1268.45239,261.48553,420.48837,119.27409,1198.35999,238.88057,49.89686,21.53077,120.23583,15.51061,195475.37102,68916.12860,470448.43750,64165.75000,175515.39252,76192.48382,547715.56250,59412.71484,-1.10826,0.01089,-1.08110,-1.13371,0.47207,0.00441,0.48396,0.45945,0.16674,0.16944,0.82845,-0.13196,-3.09537,0.14944,-2.79234,-3.61478,6.01591,0.25323,6.59028,5.25104,5.96401,0.24159,6.64312,5.38459,6.01466,0.25380,6.72540,5.47136,6.06881,0.24920,6.74343,5.41244,6.01585,0.13112,6.41799,5.67643,3.54290,0.08098,3.76630,3.29001,20.16505,2.24518,28.72009,16.31101,-6.01156,1.71403,-3.31546,-12.89565,-0.01757,0.02350,0.04025,-0.09928,1.34518,0.01382,1.38600,1.30605,3.88372,0.50931,6.42642,3.17396,-3.81079,0.42064,-3.15503,-5.04417
628,102.45658850669861,519200,-14019.83393,-17856.33951,-38.18336,0.03864,6.03020,96.38769,-23287.16481,-3672.36161,-28321.38898,-2904.09128,-35.77335,1.06812,-32.75239,-38.96881,0.47121,0.00176,0.47446,0.46838,1.22582,0.00768,1.23866,1.21576,0.35731,0.00182,0.35963,0.35365,1.06733,0.00261,1.07325,1.06250,-0.02498,0.08238,0.22001,-0.28618,2797.59733,24.93548,2865.52417,2727.47974,452.68827,186.18992,1654.41565,233.37671,372.04687,67.17448,594.20038,258.52783,55.92700,24.25163,146.25124,19.21737,193798.64947,67402.13573,413807.21875,56305.66797,164798.98805,53824.90507,290794.12500,43931.99609,-1.11248,0.00790,-1.08905,-1.12988,0.47141,0.00549,0.48842,0.45417,0.17858,0.18762,1.03077,-0.14121,-3.12347,0.13687,-2.86839,-3.56108,5.98094,0.26541,6.94750,5.35949,6.08111,0.23614,6.74055,5.37348,5.93063,0.21659,6.42518,5.27875,5.96859,0.23520,6.78574,5.42358,5.99032,0.13264,6.34774,5.60772,3.51349,0.09019,3.78940,3.29020,20.00280,2.86250,36.41848,15.94642,-5.86791,1.50601,-2.86172,-13.67190,-0.01625,0.02042,0.03842,-0.07440,1.33959,0.01386,1.37504,1.29675,3.84658,0.40014,5.45970,3.15690,-3.69387,0.39079,-3.04438,-5.85738
629,107.47672700881958,520000,-14625.59827,-16531.37151,-2.40188,0.01405,6.35439,101.10822,-20537.19484,-3600.05974,-28539.22530,-2353.17986,-35.77989,1.01552,-33.22790,-39.49662,0.46749,0.00072,0.46850,0.46592,1.23536,0.00379,1.24035,1.22660,0.35555,0.00212,0.35827,0.35244,1.06149,0.00327,1.06761,1.05620,0.01313,0.07828,0.24430,-0.18360,2797.46458,23.88886,2867.04761,2735.78638,409.43356,102.61864,916.34863,279.99600,443.22280,186.28765,1729.60437,249.51244,57.93682,29.17507,191.17354,18.51713,191464.48453,54653.71295,328200.25000,45482.74609,202254.88002,74243.99132,501655.93750,58614.35156,-1.11189,0.00900,-1.09137,-1.13202,0.47073,0.00566,0.48519,0.45812,0.22233,0.18503,0.99566,-0.17086,-3.05046,0.12687,-2.81554,-3.43320,5.98329,0.23801,6.57057,5.38609,5.96623,0.28274,6.69588,5.18678,6.05420,0.22464,6.71128,5.48898,5.97661,0.27178,6.64680,5.32238,5.99508,0.14090,6.33569,5.61976,3.52893,0.08898,3.78352,3.27321,19.90254,2.41008,26.90393,15.94201,-6.17808,1.59413,-3.34463,-13.35146,-0.01239,0.02104,0.04669,-0.06143,1.34124,0.01546,1.37831,1.29574,3.80081,0.43317,6.28951,3.13794,-3.79693,0.42681,-3.12666,-5.07759
630,120.46422982215881,520800,-14438.56826,-17992.91835,-2.93911,0.03342,7.37599,113.05476,-19483.60009,-2509.46971,-32813.80315,-2555.39933,-35.88900,1.03067,-32.80342,-38.74298,0.46348,0.00137,0.46609,0.46179,1.21979,0.00413,1.22895,1.21137,0.35440,0.00249,0.35849,0.35128,1.06192,0.00334,1.06855,1.05840,-0.02397,0.08687,0.16807,-0.28211,2798.51447,24.99968,2875.80249,2727.45728,535.48812,269.42155,1990.81921,252.14815,412.12494,116.65454,819.41840,254.82422,54.66811,29.11060,240.24190,23.12839,261262.05430,152230.26842,911667.12500,69267.59375,187362.45283,59994.10454,346082.03125,51908.28906,-1.11498,0.01032,-1.08470,-1.13863,0.47263,0.00551,0.48523,0.45941,0.30097,0.21340,0.87381,-0.07149,-3.09004,0.12728,-2.80353,-3.41598,5.96720,0.25193,6.69061,5.22454,5.94051,0.25524,6.60751,5.28010,5.92191,0.24483,6.67426,5.24739,6.03401,0.21726,6.73870,5.46837,5.96591,0.14395,6.38215,5.60677,3.52216,0.08482,3.72465,3.27540,19.59328,2.29897,27.88208,16.07835,-5.99730,1.50262,-3.33665,-12.47171,-0.01305,0.02251,0.04606,-0.06030,1.33701,0.01447,1.37802,1.29624,3.85537,0.41973,5.32874,3.22794,-3.77219,0.45118,-3.07812,-5.85174
631,106.81951928138733,521600,-14776.53699,-16803.32911,-2.22353,0.01410,7.10006,99.70529,-21977.74110,-4295.16759,-30644.82104,-2592.96272,-35.74507,1.05807,-32.20006,-38.65313,0.45863,0.00155,0.46190,0.45582,1.20814,0.00267,1.21265,1.20355,0.35071,0.00091,0.35224,0.34799,1.06555,0.00455,1.07178,1.05739,-0.01846,0.10177,0.27438,-0.31908,2793.16975,25.65573,2858.52100,2708.53491,610.82152,346.80052,2433.55151,269.57413,373.37736,72.88698,725.87006,235.40601,52.98027,25.30466,169.83728,16.36560,228637.85426,99605.25460,656471.93750,53270.31641,183549.20631,55197.07438,312875.40625,63779.29297,-1.11819,0.01237,-1.08439,-1.15212,0.47130,0.00620,0.48789,0.45627,0.26996,0.19213,1.08567,-0.12663,-3.06645,0.12533,-2.78695,-3.51571,5.97064,0.25928,6.61450,5.14805,5.98323,0.28384,6.62692,5.00841,5.94491,0.28233,6.67460,4.86644,5.94841,0.24189,6.70074,5.32642,5.96180,0.14043,6.41536,5.47805,3.52956,0.08914,3.75251,3.31961,20.06450,2.59912,29.97950,16.08347,-5.97214,1.57286,-3.18578,-11.58939,-0.00685,0.01993,0.04699,-0.06038,1.33541,0.01581,1.38653,1.29180,3.86864,0.48639,5.69413,3.26645,-3.86421,0.52681,-3.07392,-5.95475
632,105.81979250907898,522400,-14282.29253,-18026.06778,-1.87843,0.04992,7.76712,98.00270,-21770.61752,-3257.03674,-33574.74770,-2716.76106,-35.62972,0.98340,-33.10654,-38.69624,0.45790,0.00187,0.46067,0.45418,1.21452,0.00408,1.21986,1.20570,0.34650,0.00067,0.34787,0.34523,1.05398,0.00508,1.06041,1.04313,-0.01031,0.09065,0.23812,-0.25338,2787.41128,22.44378,2843.52441,2727.93921,451.54529,166.40360,1228.36987,243.21873,424.18805,124.08704,1175.31030,243.93375,52.84862,25.46439,174.34155,20.09165,213125.69115,80014.19309,588548.25000,40297.68359,216930.88348,94709.31859,633611.81250,52130.56250,-1.11927,0.01095,-1.09386,-1.14186,0.47311,0.00522,0.48913,0.45424,0.16490,0.15639,0.64734,-0.11655,-3.04887,0.11076,-2.83393,-3.41433,5.95074,0.25949,6.59224,5.33643,6.02913,0.24391,6.61461,5.30759,6.00028,0.26183,6.69149,5.40846,5.95889,0.30379,6.90657,5.15070,5.98476,0.16372,6.38544,5.51270,3.54358,0.09468,3.78639,3.27916,20.33030,2.53616,27.75128,15.94915,-6.04822,1.60106,-3.38072,-11.60260,-0.01632,0.02191,0.03993,-0.08315,1.33808,0.01706,1.37938,1.29572,3.84787,0.38292,5.49851,3.25370,-3.82022,0.49882,-3.09875,-6.15747
633,121.67364025115967,523200,-12124.01563,-18134.84505,-2.93063,0.07624,5.69862,115.89871,-18926.80477,-2710.14445,-28979.61531,-2416.29839,-35.80682,1.00391,-33.32836,-38.70931,0.45448,0.00102,0.45626,0.45266,1.21800,0.00326,1.22443,1.21430,0.34891,0.00139,0.35065,0.34679,1.04495,0.00369,1.05159,1.03956,-0.00154,0.09011,0.27773,-0.20621,2788.75590,25.57073,2869.88745,2729.69702,407.10870,86.19136,764.89056,260.69003,401.40247,99.74149,821.89923,260.19196,56.89930,30.50062,284.98331,17.92688,179819.22633,61969.49118,332500.21875,68049.36719,174293.70453,57178.60073,350502.75000,45437.73438,-1.12230,0.00865,-1.10192,-1.14535,0.47464,0.00622,0.48914,0.45706,0.18592,0.18386,0.81017,-0.17703,-3.11601,0.12409,-2.86057,-3.46710,5.99585,0.26130,6.72899,5.25841,5.99763,0.26050,6.73608,5.39499,5.99762,0.24184,6.60359,5.42482,6.02901,0.25086,6.58967,5.19454,6.00503,0.15644,6.48376,5.59236,3.54215,0.08729,3.81514,3.31536,19.85062,2.47195,31.05907,15.22625,-5.94362,1.41135,-3.40747,-10.77990,-0.00681,0.02516,0.05670,-0.07860,1.33823,0.01710,1.38774,1.29827,3.79050,0.37769,5.20324,3.13668,-3.77164,0.45226,-3.08772,-5.49331
634,111.55711603164673,524000,-14605.36244,-18322.52027,-39.43481,0.02847,6.74781,104.78078,-19937.51859,-2652.51160,-30900.91555,-2698.03128,-35.64978,1.01776,-31.66155,-37.88532,0.45309,0.00048,0.45395,0.45231,1.21256,0.00247,1.21751,1.20903,0.34426,0.00267,0.34857,0.33992,1.06000,0.00312,1.06313,1.05138,-0.02624,0.08903,0.22049,-0.25741,2783.06854,26.85601,2856.52612,2693.59399,490.77421,267.77132,2896.87646,284.97531,568.03384,266.40101,1748.99048,280.63382,57.15125,31.47381,220.75027,20.52298,190259.61291,70723.87492,472939.59375,61196.05859,239240.92102,104523.90004,589727.50000,56007.45312,-1.11954,0.00889,-1.09999,-1.14460,0.47336,0.00515,0.48580,0.45786,0.21521,0.18858,0.84329,-0.17730,-3.15283,0.14157,-2.83404,-3.62310,5.99144,0.24549,6.61056,5.34739,5.99219,0.21480,6.54973,5.44054,5.90755,0.26375,6.64367,5.16991,6.02442,0.25413,6.67334,5.36765,5.97890,0.14100,6.46359,5.62237,3.55974,0.08328,3.79123,3.35986,19.81796,2.47587,30.22393,15.96296,-5.94047,1.44312,-3.17523,-10.17862,-0.00604,0.02123,0.05005,-0.05724,1.33876,0.01522,1.37890,1.30184,3.82651,0.41930,6.04017,3.24019,-3.79750,0.46050,-3.10735,-5.82105
